obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode
1191,99942,,99942,2006-12-26 15:17:56.976000+00:00,208.728392,-14.294828,,,568,2MASS,CCD
1192,99942,,99942,2006-12-26 15:21:39.197000+00:00,208.7306,-14.295564,,,568,2MASS,CCD
1193,99942,,99942,2006-12-26 15:27:59.443000+00:00,208.734404,-14.296861,,,568,2MASS,CCD
1194,99942,,99942,2006-12-26 15:31:42.874000+00:00,208.736667,-14.297606,,,568,2MASS,CCD
1195,99942,,99942,2006-12-26 15:35:25.958000+00:00,208.738821,-14.298333,,,568,2MASS,CCD
1196,99942,,99942,2006-12-26 15:39:22.090000+00:00,208.741188,-14.29915,,,568,2MASS,CCD
1197,99942,,99942,2006-12-26 15:43:04.483000+00:00,208.743375,-14.299886,,,568,2MASS,CCD
1198,99942,,99942,2006-12-26 15:47:00.269000+00:00,208.745729,-14.300672,,,568,2MASS,CCD
1199,99942,,99942,2006-12-26 15:50:42.403000+00:00,208.747883,-14.301414,,,568,2MASS,CCD
1200,99942,,99942,2006-12-26 15:54:38.966000+00:00,208.750275,-14.302233,,,568,2MASS,CCD
1201,99942,,99942,2006-12-27 14:43:50.506000+00:00,209.577863,-14.575058,,,568,2MASS,CCD
1202,99942,,99942,2006-12-27 14:47:13.114000+00:00,209.579917,-14.575719,,,568,2MASS,CCD
1203,99942,,99942,2006-12-27 14:50:35.462000+00:00,209.581954,-14.576411,,,568,2MASS,CCD
1204,99942,,99942,2006-12-27 14:54:07.574000+00:00,209.584046,-14.577108,,,568,2MASS,CCD
1205,99942,,99942,2006-12-27 14:57:44.525000+00:00,209.586217,-14.577822,,,568,2MASS,CCD
1206,99942,,99942,2006-12-27 15:04:30.432000+00:00,209.590317,-14.579197,,,568,2MASS,CCD
1207,99942,,99942,2006-12-27 15:07:53.040000+00:00,209.592321,-14.579875,,,568,2MASS,CCD
1208,99942,,99942,2006-12-27 15:11:16.512000+00:00,209.594325,-14.580539,,,568,2MASS,CCD
1209,99942,,99942,2006-12-27 15:14:55.622000+00:00,209.596517,-14.581267,,,568,2MASS,CCD
1210,99942,,99942,2006-12-27 15:18:19.181000+00:00,209.598558,-14.58195,,,568,2MASS,CCD
1211,99942,,99942,2006-12-27 15:21:51.725000+00:00,209.600667,-14.582661,,,568,2MASS,CCD
1212,99942,,99942,2006-12-27 15:25:13.469000+00:00,209.602637,-14.583314,,,568,2MASS,CCD
1213,99942,,99942,2006-12-27 15:28:36.077000+00:00,209.6047,-14.584003,,,568,2MASS,CCD
1214,99942,,99942,2006-12-27 15:32:10.003000+00:00,209.606846,-14.584728,,,568,2MASS,CCD
1215,99942,,99942,2006-12-27 15:35:32.525000+00:00,209.608825,-14.585372,,,568,2MASS,CCD
1216,99942,,99942,2006-12-27 15:39:09.994000+00:00,209.611021,-14.586117,,,568,2MASS,CCD
1217,99942,,99942,2006-12-27 15:42:32.688000+00:00,209.613067,-14.586794,,,568,2MASS,CCD
1218,99942,,99942,2006-12-27 15:45:59.530000+00:00,209.615071,-14.587483,,,568,2MASS,CCD
1219,99942,,99942,2006-12-27 15:49:17.904000+00:00,209.617,-14.588131,,,568,2MASS,CCD
1220,99942,,99942,2006-12-27 15:52:43.622000+00:00,209.619138,-14.588814,,,568,2MASS,CCD
1221,99942,,99942,2006-12-28 14:22:27.206000+00:00,210.439717,-14.855606,,,568,2MASS,CCD
1222,99942,,99942,2006-12-28 14:25:49.901000+00:00,210.441625,-14.856172,,,568,2MASS,CCD
1223,99942,,99942,2006-12-28 14:29:12.077000+00:00,210.443642,-14.856906,,,568,2MASS,CCD
1224,99942,,99942,2006-12-28 14:32:34.598000+00:00,210.445688,-14.857525,,,568,2MASS,CCD
1225,99942,,99942,2006-12-28 14:36:01.267000+00:00,210.447775,-14.858219,,,568,2MASS,CCD
1226,99942,,99942,2006-12-28 14:39:22.925000+00:00,210.449808,-14.858869,,,568,2MASS,CCD
1227,99942,,99942,2006-12-28 14:42:55.037000+00:00,210.451938,-14.859592,,,568,2MASS,CCD
1228,99942,,99942,2006-12-28 14:46:17.731000+00:00,210.453975,-14.86025,,,568,2MASS,CCD
1229,99942,,99942,2006-12-28 14:49:39.994000+00:00,210.456004,-14.860914,,,568,2MASS,CCD
1230,99942,,99942,2006-12-28 14:53:29.731000+00:00,210.458288,-14.861683,,,568,2MASS,CCD
1231,99942,,99942,2006-12-28 14:56:53.722000+00:00,210.460333,-14.862342,,,568,2MASS,CCD
1232,99942,,99942,2006-12-28 15:00:18.922000+00:00,210.462458,-14.863047,,,568,2MASS,CCD
1233,99942,,99942,2006-12-28 15:03:41.011000+00:00,210.4645,-14.863714,,,568,2MASS,CCD
1234,99942,,99942,2006-12-28 15:07:03.187000+00:00,210.466421,-14.864367,,,568,2MASS,CCD
1235,99942,,99942,2006-12-28 15:10:25.190000+00:00,210.468529,-14.865033,,,568,2MASS,CCD
1236,99942,,99942,2006-12-28 15:13:59.894000+00:00,210.470658,-14.865747,,,568,2MASS,CCD
1237,99942,,99942,2006-12-28 15:17:25.094000+00:00,210.472721,-14.866464,,,568,2MASS,CCD
1238,99942,,99942,2006-12-28 15:20:59.798000+00:00,210.474854,-14.867117,,,568,2MASS,CCD
1239,99942,,99942,2006-12-28 15:24:47.894000+00:00,210.477142,-14.867883,,,568,2MASS,CCD
1240,99942,,99942,2006-12-28 15:28:22.858000+00:00,210.479329,-14.8686,,,568,2MASS,CCD
1241,99942,,99942,2006-12-28 15:31:45.120000+00:00,210.481379,-14.869264,,,568,2MASS,CCD
1242,99942,,99942,2006-12-28 15:35:07.037000+00:00,210.483317,-14.869908,,,568,2MASS,CCD
1243,99942,,99942,2006-12-28 15:38:31.632000+00:00,210.485392,-14.870586,,,568,2MASS,CCD
1244,99942,,99942,2006-12-28 15:41:54.326000+00:00,210.487513,-14.871278,,,568,2MASS,CCD
1245,99942,,99942,2006-12-28 15:45:17.021000+00:00,210.489467,-14.871939,,,568,2MASS,CCD
1246,99942,,99942,2006-12-28 15:48:40.061000+00:00,210.4915,-14.872617,,,568,2MASS,CCD
1247,99942,,99942,2007-01-21 13:58:44.198000+00:00,233.177567,-20.709031,,,568,2MASS,CCD
1248,99942,,99942,2007-01-21 14:02:04.387000+00:00,233.179925,-20.709492,,,568,2MASS,CCD
1249,99942,,99942,2007-01-21 14:05:26.909000+00:00,233.182308,-20.709947,,,568,2MASS,CCD
1250,99942,,99942,2007-01-21 14:09:00.835000+00:00,233.184879,-20.710453,,,568,2MASS,CCD
1251,99942,,99942,2007-01-21 14:12:25.171000+00:00,233.187242,-20.710906,,,568,2MASS,CCD
1252,99942,,99942,2007-01-21 14:15:47.779000+00:00,233.189579,-20.711342,,,568,2MASS,CCD
1253,99942,,99942,2007-01-21 14:19:10.128000+00:00,233.191992,-20.711822,,,568,2MASS,CCD
1254,99942,,99942,2007-01-21 14:22:43.363000+00:00,233.194596,-20.712317,,,568,2MASS,CCD
1255,99942,,99942,2007-01-21 14:29:30.394000+00:00,233.199367,-20.713242,,,568,2MASS,CCD
1256,99942,,99942,2007-01-21 14:33:04.666000+00:00,233.201846,-20.713719,,,568,2MASS,CCD
1257,99942,,99942,2007-01-21 14:36:27.792000+00:00,233.204304,-20.714183,,,568,2MASS,CCD
1258,99942,,99942,2007-01-21 14:39:59.990000+00:00,233.20675,-20.714664,,,568,2MASS,CCD
1259,99942,,99942,2007-01-21 14:43:25.363000+00:00,233.209158,-20.715125,,,568,2MASS,CCD
1260,99942,,99942,2007-01-21 14:46:59.203000+00:00,233.211733,-20.715628,,,568,2MASS,CCD
1261,99942,,99942,2007-01-21 14:50:21.206000+00:00,233.214146,-20.716078,,,568,2MASS,CCD
1262,99942,,99942,2007-01-21 14:53:44.419000+00:00,233.216504,-20.716547,,,568,2MASS,CCD
1263,99942,,99942,2007-01-21 15:00:32.400000+00:00,233.221283,-20.717461,,,568,2MASS,CCD
1264,99942,,99942,2007-01-21 15:12:44.381000+00:00,233.229867,-20.719125,,,568,2MASS,CCD
1265,99942,,99942,2007-01-21 15:19:31.411000+00:00,233.234633,-20.720039,,,568,2MASS,CCD
1266,99942,,99942,2007-01-21 15:22:54.970000+00:00,233.237129,-20.720525,,,568,2MASS,CCD
1267,99942,,99942,2007-01-21 15:26:17.405000+00:00,233.239492,-20.720967,,,568,2MASS,CCD
1268,99942,,99942,2007-01-21 15:40:14.189000+00:00,233.249254,-20.722867,,,568,2MASS,CCD
1269,99942,,99942,2007-01-21 15:43:54.509000+00:00,233.251958,-20.723378,,,568,2MASS,CCD
1270,99942,,99942,2007-01-21 15:47:18.240000+00:00,233.254292,-20.723819,,,568,2MASS,CCD
1271,99942,,99942,2007-01-21 15:50:41.280000+00:00,233.256688,-20.724286,,,568,2MASS,CCD
1272,99942,,99942,2007-01-21 15:54:05.357000+00:00,233.259046,-20.724733,,,568,2MASS,CCD
1273,99942,,99942,2007-01-21 15:57:41.184000+00:00,233.261638,-20.725228,,,568,2MASS,CCD
1274,99942,,99942,2007-01-21 16:01:03.878000+00:00,233.264004,-20.7257,,,568,2MASS,CCD
1275,99942,,99942,2007-01-21 16:04:27.005000+00:00,233.266446,-20.726156,,,568,2MASS,CCD
1276,99942,,99942,2007-01-22 13:43:52.896000+00:00,234.198867,-20.897506,,,568,2MASS,CCD
1277,99942,,99942,2007-01-22 13:50:13.574000+00:00,234.203396,-20.898283,,,568,2MASS,CCD
1278,99942,,99942,2007-01-22 14:02:03.264000+00:00,234.211854,-20.899872,,,568,2MASS,CCD
1279,99942,,99942,2007-01-22 14:06:05.962000+00:00,234.214767,-20.900411,,,568,2MASS,CCD
1280,99942,,99942,2007-01-22 14:13:01.114000+00:00,234.219679,-20.901361,,,568,2MASS,CCD
1281,99942,,99942,2007-01-22 14:16:25.277000+00:00,234.222067,-20.901783,,,568,2MASS,CCD
1282,99942,,99942,2007-01-22 14:19:47.798000+00:00,234.224437,-20.902219,,,568,2MASS,CCD
1283,99942,,99942,2007-01-22 14:23:21.034000+00:00,234.226996,-20.902728,,,568,2MASS,CCD
1284,99942,,99942,2007-01-22 14:26:43.296000+00:00,234.229433,-20.903156,,,568,2MASS,CCD
1285,99942,,99942,2007-01-22 14:30:05.990000+00:00,234.231821,-20.9036,,,568,2MASS,CCD
1286,99942,,99942,2007-01-22 14:33:38.275000+00:00,234.234317,-20.904081,,,568,2MASS,CCD
1287,99942,,99942,2007-01-22 14:37:10.733000+00:00,234.236854,-20.904544,,,568,2MASS,CCD
1288,99942,,99942,2007-01-22 14:40:45.437000+00:00,234.239471,-20.905033,,,568,2MASS,CCD
1289,99942,,99942,2007-01-22 14:44:07.613000+00:00,234.241808,-20.905508,,,568,2MASS,CCD
1290,99942,,99942,2007-01-22 14:47:30.394000+00:00,234.244246,-20.905903,,,568,2MASS,CCD
1291,99942,,99942,2007-01-22 14:51:03.110000+00:00,234.246708,-20.906381,,,568,2MASS,CCD
1292,99942,,99942,2007-01-22 14:54:25.978000+00:00,234.2492,-20.906831,,,568,2MASS,CCD
1293,99942,,99942,2007-01-22 14:57:47.808000+00:00,234.251517,-20.907278,,,568,2MASS,CCD
1294,99942,,99942,2007-01-22 15:01:20.698000+00:00,234.254038,-20.907747,,,568,2MASS,CCD
1295,99942,,99942,2007-01-22 15:04:42.701000+00:00,234.256462,-20.908194,,,568,2MASS,CCD
1296,99942,,99942,2007-01-22 15:08:59.309000+00:00,234.259567,-20.908767,,,568,2MASS,CCD
1297,99942,,99942,2007-01-22 15:12:23.472000+00:00,234.261908,-20.909233,,,568,2MASS,CCD
1298,99942,,99942,2007-01-22 15:15:58.176000+00:00,234.26445,-20.909689,,,568,2MASS,CCD
1299,99942,,99942,2007-01-22 15:19:22.771000+00:00,234.26685,-20.910136,,,568,2MASS,CCD
1300,99942,,99942,2007-01-22 15:22:58.339000+00:00,234.269429,-20.910622,,,568,2MASS,CCD
1301,99942,,99942,2007-01-22 15:26:20.774000+00:00,234.271838,-20.911053,,,568,2MASS,CCD
1302,99942,,99942,2007-01-22 15:29:42.605000+00:00,234.274188,-20.911506,,,568,2MASS,CCD
1303,99942,,99942,2007-01-22 15:33:04.781000+00:00,234.276662,-20.911958,,,568,2MASS,CCD
1304,99942,,99942,2007-01-22 15:36:26.957000+00:00,234.279063,-20.912383,,,568,2MASS,CCD
1305,99942,,99942,2007-01-22 15:43:29.712000+00:00,234.284071,-20.913336,,,568,2MASS,CCD
1306,99942,,99942,2007-01-22 15:47:02.342000+00:00,234.286521,-20.9138,,,568,2MASS,CCD
1307,99942,,99942,2007-01-22 15:50:24.518000+00:00,234.288942,-20.914231,,,568,2MASS,CCD
1308,99942,,99942,2007-01-22 15:53:46.090000+00:00,234.291308,-20.914675,,,568,2MASS,CCD
1309,99942,,99942,2007-01-24 13:55:05.261000+00:00,236.292779,-21.263111,,,568,2MASS,CCD
1310,99942,,99942,2007-01-24 13:58:37.027000+00:00,236.295187,-21.263544,,,568,2MASS,CCD
1311,99942,,99942,2007-01-24 14:02:01.104000+00:00,236.297746,-21.264108,,,568,2MASS,CCD
1312,99942,,99942,2007-01-24 14:05:23.798000+00:00,236.300213,-21.264444,,,568,2MASS,CCD
1313,99942,,99942,2007-01-24 14:08:46.838000+00:00,236.302662,-21.264894,,,568,2MASS,CCD
1314,99942,,99942,2007-01-24 14:12:11.779000+00:00,236.305004,-21.265281,,,568,2MASS,CCD
1315,99942,,99942,2007-01-24 14:15:34.819000+00:00,236.307542,-21.265728,,,568,2MASS,CCD
1316,99942,,99942,2007-01-24 14:18:57.427000+00:00,236.309992,-21.266153,,,568,2MASS,CCD
1317,99942,,99942,2007-01-24 14:22:20.294000+00:00,236.312421,-21.266575,,,568,2MASS,CCD
1318,99942,,99942,2007-01-24 14:25:53.011000+00:00,236.315004,-21.267,,,568,2MASS,CCD
1319,99942,,99942,2007-01-24 14:29:43.008000+00:00,236.317742,-21.267489,,,568,2MASS,CCD
1320,99942,,99942,2007-01-24 14:33:05.702000+00:00,236.320267,-21.267925,,,568,2MASS,CCD
1321,99942,,99942,2007-01-24 14:36:28.138000+00:00,236.322654,-21.268342,,,568,2MASS,CCD
1322,99942,,99942,2007-01-24 14:39:51.005000+00:00,236.325063,-21.268789,,,568,2MASS,CCD
1323,99942,,99942,2007-01-24 14:43:15.859000+00:00,236.327571,-21.269178,,,568,2MASS,CCD
1324,99942,,99942,2007-01-24 14:46:38.208000+00:00,236.330021,-21.269611,,,568,2MASS,CCD
1325,99942,,99942,2007-01-24 14:50:00.643000+00:00,236.332446,-21.270031,,,568,2MASS,CCD
1326,99942,,99942,2007-01-24 14:53:33.101000+00:00,236.334975,-21.2705,,,568,2MASS,CCD
1327,99942,,99942,2007-01-24 14:56:56.832000+00:00,236.337483,-21.270911,,,568,2MASS,CCD
1328,99942,,99942,2007-01-24 15:00:31.882000+00:00,236.340042,-21.27135,,,568,2MASS,CCD
1329,99942,,99942,2007-01-24 15:03:54.058000+00:00,236.342433,-21.271769,,,568,2MASS,CCD
1330,99942,,99942,2007-01-24 15:07:16.061000+00:00,236.344933,-21.272192,,,568,2MASS,CCD
1331,99942,,99942,2007-01-24 15:10:50.678000+00:00,236.3475,-21.272631,,,568,2MASS,CCD
1332,99942,,99942,2007-01-24 15:14:13.978000+00:00,236.349817,-21.27305,,,568,2MASS,CCD
1333,99942,,99942,2007-01-24 15:17:36.326000+00:00,236.3524,-21.273461,,,568,2MASS,CCD
1334,99942,,99942,2007-01-24 15:21:08.870000+00:00,236.354917,-21.273911,,,568,2MASS,CCD
1335,99942,,99942,2007-01-24 15:24:33.984000+00:00,236.357354,-21.274336,,,568,2MASS,CCD
1336,99942,,99942,2007-01-24 15:28:07.997000+00:00,236.359938,-21.274789,,,568,2MASS,CCD
1337,99942,,99942,2007-01-24 15:32:23.395000+00:00,236.363,-21.275314,,,568,2MASS,CCD
1338,99942,,99942,2007-01-24 15:35:46.608000+00:00,236.365483,-21.275742,,,568,2MASS,CCD
1339,99942,,99942,2007-01-24 15:39:09.130000+00:00,236.367896,-21.27615,,,568,2MASS,CCD
1340,99942,,99942,2007-01-24 15:42:31.997000+00:00,236.370313,-21.276578,,,568,2MASS,CCD
1341,99942,,99942,2007-01-24 15:46:04.886000+00:00,236.372817,-21.277011,,,568,2MASS,CCD
1342,99942,,99942,2007-01-24 15:49:26.803000+00:00,236.375288,-21.277433,,,568,2MASS,CCD
1343,99942,,99942,2007-01-24 15:53:05.482000+00:00,236.377925,-21.277875,,,568,2MASS,CCD
1344,99942,,99942,2007-01-24 15:56:28.090000+00:00,236.380342,-21.278303,,,568,2MASS,CCD
1345,99942,,99942,2007-01-24 16:00:06.077000+00:00,236.382971,-21.278756,,,568,2MASS,CCD
1346,99942,,99942,2007-01-24 16:03:35.338000+00:00,236.385504,-21.279178,,,568,2MASS,CCD
1347,99942,,99942,2007-01-25 13:52:35.875000+00:00,237.344946,-21.436322,,,568,2MASS,CCD
1348,99942,,99942,2007-01-25 13:55:59.261000+00:00,237.347425,-21.436733,,,568,2MASS,CCD
1349,99942,,99942,2007-01-25 13:59:21.437000+00:00,237.350021,-21.437203,,,568,2MASS,CCD
1350,99942,,99942,2007-01-25 14:02:56.918000+00:00,237.352579,-21.437575,,,568,2MASS,CCD
1351,99942,,99942,2007-01-25 14:07:45.235000+00:00,237.356033,-21.438153,,,568,2MASS,CCD
1352,99942,,99942,2007-01-25 14:11:08.880000+00:00,237.358567,-21.438594,,,568,2MASS,CCD
1353,99942,,99942,2007-01-25 14:14:31.402000+00:00,237.360992,-21.438983,,,568,2MASS,CCD
1354,99942,,99942,2007-01-25 14:17:55.565000+00:00,237.363467,-21.439392,,,568,2MASS,CCD
1355,99942,,99942,2007-01-25 14:21:19.987000+00:00,237.365983,-21.4398,,,568,2MASS,CCD
1356,99942,,99942,2007-01-25 14:24:42.163000+00:00,237.368442,-21.440217,,,568,2MASS,CCD
1357,99942,,99942,2007-01-25 14:28:17.472000+00:00,237.371,-21.440644,,,568,2MASS,CCD
1358,99942,,99942,2007-01-25 14:31:41.203000+00:00,237.373479,-21.441053,,,568,2MASS,CCD
1359,99942,,99942,2007-01-25 14:35:04.243000+00:00,237.375904,-21.441453,,,568,2MASS,CCD
1360,99942,,99942,2007-01-25 14:39:02.362000+00:00,237.378838,-21.441939,,,568,2MASS,CCD
1361,99942,,99942,2007-01-25 14:42:26.179000+00:00,237.381312,-21.442361,,,568,2MASS,CCD
1362,99942,,99942,2007-01-25 14:45:48.614000+00:00,237.383746,-21.442756,,,568,2MASS,CCD
1363,99942,,99942,2007-01-25 14:49:23.232000+00:00,237.386429,-21.443214,,,568,2MASS,CCD
1364,99942,,99942,2007-01-25 14:52:51.542000+00:00,237.388887,-21.443622,,,568,2MASS,CCD
1365,99942,,99942,2007-01-25 14:56:14.410000+00:00,237.391333,-21.444039,,,568,2MASS,CCD
1366,99942,,99942,2007-01-25 14:59:48.422000+00:00,237.393962,-21.444469,,,568,2MASS,CCD
1367,99942,,99942,2007-01-25 15:03:11.030000+00:00,237.396421,-21.444872,,,568,2MASS,CCD
1368,99942,,99942,2007-01-25 15:06:33.638000+00:00,237.398837,-21.445267,,,568,2MASS,CCD
1369,99942,,99942,2007-01-25 15:10:20.870000+00:00,237.401575,-21.445736,,,568,2MASS,CCD
1370,99942,,99942,2007-01-25 15:13:43.306000+00:00,237.404083,-21.446139,,,568,2MASS,CCD
1371,99942,,99942,2007-01-25 15:17:05.309000+00:00,237.406558,-21.446542,,,568,2MASS,CCD
1372,99942,,99942,2007-01-25 15:20:40.186000+00:00,237.409108,-21.446975,,,568,2MASS,CCD
1373,99942,,99942,2007-01-25 15:24:04.522000+00:00,237.411492,-21.447372,,,568,2MASS,CCD
1374,99942,,99942,2007-01-25 15:27:39.917000+00:00,237.414196,-21.447817,,,568,2MASS,CCD
1375,99942,,99942,2007-01-25 15:31:02.438000+00:00,237.416658,-21.448222,,,568,2MASS,CCD
1376,99942,,99942,2007-01-25 15:34:40.166000+00:00,237.419263,-21.448586,,,568,2MASS,CCD
1377,99942,,99942,2007-03-09 15:42:00.806000+00:00,289.152896,-21.18525,,,568,2MASS,CCD
1378,99942,,99942,2007-03-09 15:45:13.910000+00:00,289.155712,-21.184711,,,568,2MASS,CCD
1379,99942,,99942,2007-12-13 15:51:25.603000+00:00,216.646692,-15.447644,,,568,2MASS,CCD
1380,99942,,99942,2008-01-06 15:20:05.885000+00:00,240.963521,-20.864261,,,568,2MASS,CCD
1381,99942,,99942,2008-01-06 15:30:17.510000+00:00,240.971167,-20.865444,,,568,2MASS,CCD
1382,99942,,99942,2008-01-06 15:35:15.936000+00:00,240.974942,-20.866025,,,568,2MASS,CCD
1383,99942,,99942,2008-01-06 15:40:12.288000+00:00,240.978696,-20.866619,,,568,2MASS,CCD
1384,99942,,99942,2008-01-06 15:45:25.402000+00:00,240.982504,-20.867206,,,568,2MASS,CCD
1385,99942,,99942,2008-01-06 15:50:24.432000+00:00,240.986521,-20.867822,,,568,2MASS,CCD
1386,99942,,99942,2008-01-06 15:55:25.709000+00:00,240.990075,-20.868344,,,568,2MASS,CCD
1387,99942,,99942,2008-01-07 15:24:10.915000+00:00,242.061337,-21.025581,,,568,2MASS,CCD
1388,99942,,99942,2008-01-07 15:29:04.070000+00:00,242.065033,-21.026108,,,568,2MASS,CCD
1389,99942,,99942,2008-01-07 15:40:06.931000+00:00,242.073404,-21.02735,,,568,2MASS,CCD
1390,99942,,99942,2008-01-07 15:45:39.485000+00:00,242.077533,-21.027936,,,568,2MASS,CCD
1391,99942,,99942,2008-01-08 15:41:51.994000+00:00,243.175975,-21.181675,,,568,2MASS,CCD
1392,99942,,99942,2008-01-08 15:45:57.629000+00:00,243.179033,-21.182167,,,568,2MASS,CCD
1393,99942,,99942,2008-01-08 15:49:17.904000+00:00,243.1816,-21.182486,,,568,2MASS,CCD
1394,99942,,99942,2008-01-08 15:55:54.394000+00:00,243.186679,-21.183233,,,568,2MASS,CCD
1395,99942,,99942,2008-01-08 15:58:41.578000+00:00,243.188846,-21.183511,,,568,2MASS,CCD
1396,99942,,99942,2008-01-09 15:34:53.472000+00:00,244.278563,-21.328669,,,568,2MASS,CCD
1397,99942,,99942,2008-01-09 15:37:40.742000+00:00,244.280479,-21.328933,,,568,2MASS,CCD
1398,99942,,99942,2008-01-09 15:40:31.382000+00:00,244.282783,-21.329181,,,568,2MASS,CCD
1399,99942,,99942,2008-01-09 15:43:19.085000+00:00,244.284875,-21.329506,,,568,2MASS,CCD
1400,99942,,99942,2008-01-09 15:49:05.290000+00:00,244.289229,-21.330078,,,568,2MASS,CCD
1401,99942,,99942,2008-01-09 15:51:52.733000+00:00,244.291471,-21.330392,,,568,2MASS,CCD
1402,99942,,99942,2008-01-09 15:54:54+00:00,244.293775,-21.330664,,,568,2MASS,CCD
1403,99942,,99942,2008-01-09 15:57:43.603000+00:00,244.295875,-21.330961,,,568,2MASS,CCD
1404,99942,,99942,2011-03-04 19:35:24+00:00,31.65258,10.44122,20.4,R,586,USNOB1,CCD
1405,99942,,Apophis,2011-03-04 19:41:20.832000+00:00,31.65733,10.44297,21.6,R,586,NOMAD,CCD
1406,99942,,Apophis,2011-03-04 19:47:36.672000+00:00,31.66204,10.44447,21.3,R,586,NOMAD,CCD
1407,99942,,99942,2011-03-05 18:55:52.320000+00:00,32.69129,10.78042,19.4,R,586,USNOB1,CCD
1408,99942,,99942,2011-03-05 19:00:41.760000+00:00,32.69471,10.78147,19.8,R,586,USNOB1,CCD
1409,99942,,99942,2011-03-05 19:02:14.208000+00:00,32.69579,10.78189,19.3,R,586,USNOB1,CCD
1410,99942,,99942,2011-03-05 19:11:21.120000+00:00,32.70262,10.784,20.1,R,586,USNOB1,CCD
1411,99942,,99942,2011-03-05 19:12:52.704000+00:00,32.70379,10.78453,19.9,R,586,USNOB1,CCD
1412,99942,,99942,2011-03-05 19:18:20.160000+00:00,32.70775,10.78572,20.1,R,586,USNOB1,CCD
1413,99942,,99942,2011-03-05 19:19:50.880000+00:00,32.70879,10.78614,20.1,R,586,USNOB1,CCD
1414,99942,,99942,2011-03-05 19:24:24.768000+00:00,32.71233,10.78725,20.1,R,586,USNOB1,CCD
1415,99942,,99942,2011-03-05 19:25:56.352000+00:00,32.71329,10.78761,20.0,R,586,USNOB1,CCD
1416,99942,,99942,2011-03-05 19:30:30.240000+00:00,32.71667,10.78853,20.2,R,586,USNOB1,CCD
1417,99942,,99942,2011-03-05 19:34:01.056000+00:00,32.71929,10.78942,19.8,R,586,USNOB1,CCD
1418,99942,,99942,2011-03-05 19:35:31.776000+00:00,32.72029,10.78986,19.6,R,586,USNOB1,CCD
1419,99942,,99942,2011-03-05 19:40:05.664000+00:00,32.72367,10.79092,20.0,R,586,USNOB1,CCD
1420,99942,,99942,2011-03-05 19:44:40.416000+00:00,32.72712,10.79197,19.8,R,586,USNOB1,CCD
1421,99942,,99942,2011-03-05 19:47:42.720000+00:00,32.72946,10.79278,19.9,R,586,USNOB1,CCD
1422,99942,,99942,2011-03-05 19:49:40.224000+00:00,32.73071,10.79317,19.5,R,586,USNOB1,CCD
1423,99942,,99942,2011-03-05 19:55:44.832000+00:00,32.73529,10.79458,19.7,R,586,USNOB1,CCD
1424,99942,,99942,2011-03-05 19:57:16.416000+00:00,32.73621,10.79492,20.3,R,586,USNOB1,CCD
1425,99942,,99942,2011-03-06 19:07:54.624000+00:00,33.765,11.1265,19.8,R,586,USNOB1,CCD
1426,99942,,99942,2011-03-06 19:09:26.208000+00:00,33.766,11.12678,19.9,R,586,USNOB1,CCD
1427,99942,,99942,2011-03-06 19:10:57.792000+00:00,33.76717,11.12717,19.9,R,586,USNOB1,CCD
1428,99942,,99942,2011-03-06 19:12:29.376000+00:00,33.76833,11.12753,20.0,R,586,USNOB1,CCD
1429,99942,,99942,2011-03-06 19:14:00.096000+00:00,33.7695,11.12792,19.8,R,586,USNOB1,CCD
1430,99942,,99942,2011-03-06 19:15:31.680000+00:00,33.77054,11.12825,20.1,R,586,USNOB1,CCD
1431,99942,,99942,2011-03-06 19:17:03.264000+00:00,33.77175,11.12861,19.5,R,586,USNOB1,CCD
1432,99942,,99942,2011-03-06 19:18:33.984000+00:00,33.77283,11.12897,19.5,R,586,USNOB1,CCD
1433,99942,,99942,2011-03-06 19:20:40.128000+00:00,33.77417,11.12922,20.0,R,586,USNOB1,CCD
1434,99942,,99942,2011-03-06 19:22:10.848000+00:00,33.77533,11.12975,19.7,R,586,USNOB1,CCD
1435,99942,,99942,2011-03-06 19:23:43.296000+00:00,33.77654,11.13011,19.6,R,586,USNOB1,CCD
1436,99942,,99942,2011-03-06 19:25:14.016000+00:00,33.77788,11.13058,19.9,R,586,USNOB1,CCD
1437,99942,,99942,2011-03-06 19:26:44.736000+00:00,33.77879,11.13094,19.6,R,586,USNOB1,CCD
1438,99942,,99942,2011-03-06 19:28:17.184000+00:00,33.77996,11.13122,19.1,R,586,USNOB1,CCD
1439,99942,,99942,2011-03-06 19:36:35.712000+00:00,33.78617,11.13317,19.7,R,586,USNOB1,CCD
1440,99942,,99942,2011-03-06 19:38:08.160000+00:00,33.78733,11.13369,20.0,R,586,USNOB1,CCD
1441,99942,,99942,2011-03-06 19:39:38.880000+00:00,33.78833,11.13381,19.9,R,586,USNOB1,CCD
1442,99942,,99942,2011-03-06 19:41:09.600000+00:00,33.78942,11.13428,19.9,R,586,USNOB1,CCD
