obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec,is_targeted_row
2370,99942,,99942,2013-01-13 21:57:44.640000+00:00,131.14921,-22.52311,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2371,99942,,99942,2013-01-13 21:59:04.128000+00:00,131.14771,-22.52258,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2372,99942,,99942,2013-01-13 22:05:17.376000+00:00,131.14083,-22.52017,15.3,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2373,99942,,99942,2013-01-13 22:06:36+00:00,131.13937,-22.51972,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2374,99942,,99942,2013-01-13 22:07:54.624000+00:00,131.13796,-22.51919,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2375,99942,,99942,2013-01-13 22:09:13.248000+00:00,131.13667,-22.51875,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2376,99942,,99942,2013-01-13 22:10:31.872000+00:00,131.13512,-22.51825,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2377,99942,,99942,2013-01-13 22:11:50.496000+00:00,131.13367,-22.51775,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2378,99942,,99942,2013-01-13 22:13:52.320000+00:00,131.13133,-22.51694,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2379,99942,,99942,2013-01-13 22:15:06.624000+00:00,131.13,-22.51647,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2380,99942,,99942,2013-01-13 22:16:20.928000+00:00,131.12867,-22.516,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2381,99942,,99942,2013-01-13 22:17:34.368000+00:00,131.12729,-22.51553,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2382,99942,,99942,2013-01-13 22:18:47.808000+00:00,131.12596,-22.51503,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2383,99942,,99942,2013-01-13 22:19:07.939000+00:00,131.121025,-22.516536,15.74,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2384,99942,,99942,2013-01-13 22:20:01.248000+00:00,131.12454,-22.51458,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2385,99942,,99942,2013-01-13 22:20:10.925000+00:00,131.119892,-22.516111,15.77,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2386,99942,,99942,2013-01-13 22:20:49.200000+00:00,131.119225,-22.515894,15.79,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2387,99942,,99942,2013-01-13 22:21:16.416000+00:00,131.12321,-22.51411,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2388,99942,,99942,2013-01-13 22:21:27.475000+00:00,131.1185,-22.515633,15.76,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2389,99942,,99942,2013-01-13 22:22:05.664000+00:00,131.117817,-22.51535,15.74,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2390,99942,,99942,2013-01-13 22:22:30.720000+00:00,131.12183,-22.51364,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2391,99942,,99942,2013-01-13 22:22:43.939000+00:00,131.117083,-22.515128,15.68,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2392,99942,,99942,2013-01-13 22:23:22.214000+00:00,131.116387,-22.514864,15.72,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2393,99942,,99942,2013-01-13 22:23:44.160000+00:00,131.12042,-22.51311,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2394,99942,,99942,2013-01-13 22:24:00.576000+00:00,131.115658,-22.514614,15.74,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2395,99942,,99942,2013-01-13 22:24:38.765000+00:00,131.115017,-22.514392,15.73,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2396,99942,,99942,2013-01-13 22:25:17.040000+00:00,131.114308,-22.514114,15.61,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2397,99942,,99942,2013-01-13 22:25:55.229000+00:00,131.113617,-22.513931,15.72,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2398,99942,,99942,2013-01-13 22:26:33.504000+00:00,131.112896,-22.513633,15.65,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2399,99942,,99942,2013-01-13 22:26:47.328000+00:00,131.11708,-22.51194,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2400,99942,,99942,2013-01-13 22:27:11.779000+00:00,131.1122,-22.513397,15.65,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2401,99942,,99942,2013-01-13 22:27:50.054000+00:00,131.111525,-22.51315,15.76,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2402,99942,,99942,2013-01-13 22:28:01.632000+00:00,131.11583,-22.5115,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2403,99942,,99942,2013-01-13 22:28:28.330000+00:00,131.110792,-22.512892,15.69,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2404,99942,,99942,2013-01-13 22:29:06.518000+00:00,131.110083,-22.512642,15.69,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2405,99942,,99942,2013-01-13 22:29:14.208000+00:00,131.11446,-22.51114,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2406,99942,,99942,2013-01-13 22:29:44.880000+00:00,131.109354,-22.512414,15.67,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2407,99942,,99942,2013-01-13 22:30:23.242000+00:00,131.108696,-22.512128,15.73,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2408,99942,,99942,2013-01-13 22:30:28.512000+00:00,131.11308,-22.51061,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2409,99942,,99942,2013-01-13 22:31:01.430000+00:00,131.107971,-22.511836,15.65,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2410,99942,,99942,2013-01-13 22:31:39.792000+00:00,131.1073,-22.511622,15.69,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2411,99942,,99942,2013-01-13 22:32:18.067000+00:00,131.106608,-22.511378,15.72,R,C20,UCAC4,CCD,targeted_outlier,30.0,False
2412,99942,,99942,2013-01-13 22:32:55.392000+00:00,131.11029,-22.50964,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2413,99942,,99942,2013-01-13 22:34:09.696000+00:00,131.10904,-22.50914,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2414,99942,,99942,2013-01-13 22:35:22.272000+00:00,131.10762,-22.50875,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2415,99942,,99942,2013-01-13 22:36:35.712000+00:00,131.10625,-22.50822,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2416,99942,,99942,2013-01-13 22:37:49.152000+00:00,131.10492,-22.50769,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2417,99942,,99942,2013-01-13 22:41:17.376000+00:00,131.10121,-22.50644,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2418,99942,,99942,2013-01-13 22:42:30.816000+00:00,131.09979,-22.50594,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2419,99942,,99942,2013-01-13 22:43:44.256000+00:00,131.09833,-22.50544,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2420,99942,,99942,2013-01-13 22:44:57.696000+00:00,131.097,-22.50497,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2421,99942,,99942,2013-01-13 22:46:11.136000+00:00,131.09562,-22.5045,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2422,99942,,99942,2013-01-13 22:47:24.576000+00:00,131.09429,-22.50403,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2423,99942,,99942,2013-01-13 22:48:37.152000+00:00,131.09292,-22.50356,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2424,99942,,99942,2013-01-13 22:49:51.456000+00:00,131.09158,-22.50308,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2425,99942,,99942,2013-01-13 22:51:04.896000+00:00,131.09025,-22.50256,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2426,99942,,99942,2013-01-13 22:52:18.336000+00:00,131.08887,-22.50211,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2427,99942,,99942,2013-01-13 22:53:46.464000+00:00,131.08733,-22.50156,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2428,99942,,99942,2013-01-13 22:54:59.904000+00:00,131.08596,-22.50108,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2429,99942,,99942,2013-01-13 22:56:12.480000+00:00,131.08467,-22.50056,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2430,99942,,99942,2013-01-13 22:58:39.360000+00:00,131.082,-22.49969,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2431,99942,,99942,2013-01-13 22:59:52.800000+00:00,131.0805,-22.49922,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2432,99942,,99942,2013-01-13 23:01:05.376000+00:00,131.07921,-22.49867,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2433,99942,,99942,2013-01-13 23:02:19.680000+00:00,131.07787,-22.49822,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2434,99942,,99942,2013-01-13 23:03:32.256000+00:00,131.07646,-22.49775,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2435,99942,,99942,2013-01-13 23:04:45.696000+00:00,131.07512,-22.49728,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2436,99942,,99942,2013-01-13 23:05:59.136000+00:00,131.07375,-22.49681,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2437,99942,,99942,2013-01-13 23:07:12.576000+00:00,131.07237,-22.49636,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2438,99942,,99942,2013-01-13 23:08:25.152000+00:00,131.07112,-22.49586,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2439,99942,,99942,2013-01-13 23:09:39.456000+00:00,131.06971,-22.49536,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2440,99942,,99942,2013-01-13 23:10:52.896000+00:00,131.06842,-22.49489,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2441,99942,,99942,2013-01-13 23:12:06.336000+00:00,131.06696,-22.49433,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2442,99942,,99942,2013-01-13 23:13:19.776000+00:00,131.06575,-22.49397,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2443,99942,,99942,2013-01-13 23:14:32.352000+00:00,131.06433,-22.49344,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2444,99942,,99942,2013-01-13 23:15:46.656000+00:00,131.06287,-22.49294,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2445,99942,,99942,2013-01-13 23:17:00.096000+00:00,131.06158,-22.4925,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2446,99942,,99942,2013-01-13 23:19:23.520000+00:00,131.05896,-22.49153,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2447,99942,,99942,2013-01-13 23:20:36.096000+00:00,131.05762,-22.49108,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2448,99942,,99942,2013-01-13 23:21:50.400000+00:00,131.05621,-22.49061,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2449,99942,,99942,2013-01-13 23:23:04.704000+00:00,131.05488,-22.49008,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2450,99942,,99942,2013-01-13 23:24:17.280000+00:00,131.05354,-22.48964,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2451,99942,,99942,2013-01-13 23:25:30.720000+00:00,131.05217,-22.48914,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2452,99942,,99942,2013-01-13 23:26:44.160000+00:00,131.05087,-22.48867,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2453,99942,,99942,2013-01-13 23:29:11.904000+00:00,131.04812,-22.48767,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2454,99942,,99942,2013-01-13 23:30:25.344000+00:00,131.04675,-22.48719,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2455,99942,,99942,2013-01-13 23:31:38.784000+00:00,131.04546,-22.48675,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2456,99942,,99942,2013-01-13 23:32:52.224000+00:00,131.04404,-22.48622,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2457,99942,,99942,2013-01-13 23:34:05.664000+00:00,131.04267,-22.48572,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2458,99942,,99942,2013-01-13 23:35:19.104000+00:00,131.04970333333333,-22.476946666666667,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,True
2459,99942,,99942,2013-01-13 23:36:33.408000+00:00,131.04,-22.48478,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2460,99942,,99942,2013-01-13 23:39:10.656000+00:00,131.03717,-22.48375,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2461,99942,,99942,2013-01-13 23:40:23.232000+00:00,131.03575,-22.48328,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2462,99942,,99942,2013-01-13 23:41:37.536000+00:00,131.03433,-22.48278,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2463,99942,,99942,2013-01-13 23:42:50.112000+00:00,131.033,-22.48228,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2464,99942,,99942,2013-01-13 23:44:10.464000+00:00,131.03154,-22.48175,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2465,99942,,99942,2013-01-13 23:45:23.904000+00:00,131.03021,-22.48125,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2466,99942,,99942,2013-01-13 23:46:37.344000+00:00,131.02875,-22.48072,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2467,99942,,99942,2013-01-13 23:47:50.784000+00:00,131.0275,-22.48028,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2468,99942,,99942,2013-01-13 23:49:04.224000+00:00,131.02608,-22.47978,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2469,99942,,99942,2013-01-13 23:50:17.664000+00:00,131.02475,-22.47928,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2470,99942,,99942,2013-01-13 23:51:31.104000+00:00,131.02342,-22.47881,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2471,99942,,99942,2013-01-13 23:52:45.408000+00:00,131.02204,-22.47836,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2472,99942,,99942,2013-01-13 23:53:58.848000+00:00,131.02071,-22.47783,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2473,99942,,99942,2013-01-13 23:55:12.288000+00:00,131.01933,-22.47733,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2474,99942,,99942,2013-01-13 23:56:25.728000+00:00,131.01796,-22.47686,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2475,99942,,99942,2013-01-13 23:57:56.448000+00:00,131.01629,-22.47625,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2476,99942,,99942,2013-01-13 23:59:10.752000+00:00,131.01487,-22.47575,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2477,99942,,99942,2013-01-14 00:00:24.192000+00:00,131.01362,-22.47531,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2478,99942,,99942,2013-01-14 00:01:37.632000+00:00,131.01225,-22.47475,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2479,99942,,99942,2013-01-14 00:02:51.072000+00:00,131.01092,-22.47431,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2480,99942,,99942,2013-01-14 00:04:04.512000+00:00,131.0095,-22.47375,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2481,99942,,99942,2013-01-14 00:05:18.816000+00:00,131.00821,-22.47331,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2482,99942,,99942,2013-01-14 00:06:31.392000+00:00,131.00687,-22.47281,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2483,99942,,99942,2013-01-14 00:07:45.696000+00:00,131.00546,-22.47231,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2484,99942,,99942,2013-01-14 00:08:58.272000+00:00,131.00404,-22.47183,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2485,99942,,99942,2013-01-14 00:10:12.576000+00:00,131.00279,-22.47133,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2486,99942,,99942,2013-01-14 00:11:25.152000+00:00,131.00146,-22.47083,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2487,99942,,99942,2013-01-14 00:12:39.456000+00:00,131.00004,-22.47031,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2488,99942,,99942,2013-01-14 00:13:52.896000+00:00,130.99875,-22.46986,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2489,99942,,99942,2013-01-14 00:15:06.336000+00:00,130.99738,-22.46933,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2490,99942,,99942,2013-01-14 00:16:19.776000+00:00,130.99604,-22.46889,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2491,99942,,99942,2013-01-14 00:17:33.216000+00:00,130.99471,-22.46836,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2492,99942,,99942,2013-01-14 00:18:47.520000+00:00,130.99333,-22.46786,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2493,99942,,99942,2013-01-14 00:20:00.096000+00:00,130.992,-22.46742,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2494,99942,,99942,2013-01-14 00:21:14.400000+00:00,130.99062,-22.46686,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2495,99942,,99942,2013-01-14 00:29:12.192000+00:00,130.98183,-22.46364,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2496,99942,,99942,2013-01-14 00:31:45.120000+00:00,130.979,-22.46269,15.3,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2497,99942,,99942,2013-01-14 00:37:50.592000+00:00,130.97242,-22.46019,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2498,99942,,99942,2013-01-14 00:39:05.760000+00:00,130.971,-22.45964,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2499,99942,,99942,2013-01-14 00:40:27.840000+00:00,130.9695,-22.45911,15.2,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2500,99942,,99942,2013-01-14 00:41:46.464000+00:00,130.968,-22.45858,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2501,99942,,99942,2013-01-14 00:44:18.528000+00:00,130.96517,-22.45753,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2502,99942,,99942,2013-01-14 00:45:38.880000+00:00,130.96379,-22.45697,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2503,99942,,99942,2013-01-14 00:46:53.184000+00:00,130.96242,-22.45642,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2504,99942,,99942,2013-01-14 00:48:09.216000+00:00,130.961,-22.456,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2505,99942,,99942,2013-01-14 00:49:29.568000+00:00,130.95954,-22.45542,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2506,99942,,99942,2013-01-14 00:50:45.600000+00:00,130.95812,-22.45489,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2507,99942,,99942,2013-01-14 00:52:02.496000+00:00,130.95679,-22.45439,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2508,99942,,99942,2013-01-14 00:53:22.848000+00:00,130.95521,-22.45383,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2509,99942,,99942,2013-01-14 00:54:37.152000+00:00,130.95392,-22.45331,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2510,99942,,99942,2013-01-14 00:56:08.736000+00:00,130.95229,-22.45275,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2511,99942,,99942,2013-01-14 00:57:28.224000+00:00,130.95079,-22.45211,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2512,99942,,99942,2013-01-14 00:58:43.392000+00:00,130.94946,-22.45167,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2513,99942,,99942,2013-01-14 01:00:00.288000+00:00,130.94804,-22.45117,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2514,99942,,99942,2013-01-14 01:01:20.640000+00:00,130.94658,-22.45053,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2515,99942,,99942,2013-01-14 01:02:36.672000+00:00,130.94517,-22.45003,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2516,99942,,99942,2013-01-14 01:03:57.888000+00:00,130.94371,-22.44956,15.1,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2517,99942,,99942,2013-01-14 01:05:17.376000+00:00,130.94233,-22.44903,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2518,99942,,99942,2013-01-14 01:06:33.408000+00:00,130.94079,-22.44847,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2519,99942,,99942,2013-01-14 01:09:09.792000+00:00,130.93808,-22.44744,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2520,99942,,99942,2013-01-14 01:10:25.824000+00:00,130.93658,-22.44683,15.0,V,A84,UCAC2,CCD,targeted_outlier,30.0,False
2521,99942,,99942,2013-01-14 16:59:32.064000+00:00,129.99396,-22.04172,14.7,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2522,99942,,99942,2013-01-14 16:59:57.984000+00:00,129.99342,-22.04156,14.7,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2523,99942,,99942,2013-01-14 17:00:24.768000+00:00,129.99296,-22.04139,14.6,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2524,99942,,99942,2013-01-14 17:06:23.328000+00:00,129.98638,-22.03894,14.7,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2525,99942,,99942,2013-01-14 17:06:50.112000+00:00,129.98587,-22.03881,14.7,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2526,99942,,99942,2013-01-14 17:07:16.032000+00:00,129.98542,-22.03858,14.7,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2527,99942,,99942,2013-01-14 17:39:13.248000+00:00,129.95013,-22.02553,14.7,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2528,99942,,99942,2013-01-14 17:39:40.032000+00:00,129.94958,-22.02533,14.7,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2529,99942,,99942,2013-01-14 17:40:06.816000+00:00,129.94913,-22.02519,14.8,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2530,99942,,99942,2013-01-14 17:53:58.848000+00:00,129.93383,-22.01944,14.8,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2531,99942,,99942,2013-01-14 17:54:24.768000+00:00,129.93342,-22.01922,14.5,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2532,99942,,99942,2013-01-15 17:50:06.432000+00:00,128.50083,-21.41619,14.8,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2533,99942,,99942,2013-01-15 17:50:32.352000+00:00,128.50033,-21.416,14.9,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2534,99942,,99942,2013-01-15 17:50:59.136000+00:00,128.49983,-21.41581,14.8,R,D20,UCAC3,CCD,targeted_outlier,30.0,False
2535,99942,,99942,2013-01-16 01:24:06.624000+00:00,128.07479,-21.21381,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2536,99942,,99942,2013-01-16 01:24:39.456000+00:00,128.07421,-21.21367,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2537,99942,,99942,2013-01-16 01:25:13.152000+00:00,128.07367,-21.21339,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2538,99942,,99942,2013-01-16 01:25:46.848000+00:00,128.07308,-21.21317,15.0,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2539,99942,,99942,2013-01-16 01:26:19.680000+00:00,128.0725,-21.21297,15.0,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2540,99942,,99942,2013-01-16 01:26:53.376000+00:00,128.07196,-21.21267,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2541,99942,,99942,2013-01-16 01:27:27.072000+00:00,128.07137,-21.21244,15.0,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2542,99942,,99942,2013-01-16 01:28:00.768000+00:00,128.07083,-21.21225,14.9,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2543,99942,,99942,2013-01-16 01:28:33.600000+00:00,128.07025,-21.21211,15.0,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2544,99942,,99942,2013-01-16 01:29:07.296000+00:00,128.06967,-21.21181,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2545,99942,,99942,2013-01-16 01:29:40.128000+00:00,128.06904,-21.21161,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2546,99942,,99942,2013-01-16 01:30:13.824000+00:00,128.0685,-21.21136,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2547,99942,,99942,2013-01-16 01:30:47.520000+00:00,128.06796,-21.21111,15.0,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2548,99942,,99942,2013-01-16 01:31:20.352000+00:00,128.06733,-21.21086,15.0,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2549,99942,,99942,2013-01-16 01:31:54.048000+00:00,128.06675,-21.21067,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2550,99942,,99942,2013-01-16 01:32:27.744000+00:00,128.06617,-21.21042,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2551,99942,,99942,2013-01-16 01:33:00.576000+00:00,128.06562,-21.21022,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2552,99942,,99942,2013-01-16 01:33:34.272000+00:00,128.06504,-21.20997,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
2553,99942,,99942,2013-01-16 01:34:07.104000+00:00,128.06446,-21.20975,15.1,R,I47,UCAC3,CCD,targeted_outlier,30.0,False
